2009-06-18 03:00:00,3,3,55.042,65.317,197391.0
2009-06-18 04:00:00,3,4,55.942,65.2045,194635.0
2009-06-18 05:00:00,3,5,57.022,65.0245,192945.0
2009-06-18 06:00:00,3,6,57.922,64.76950000000001,194100.0
2009-06-18 07:00:00,3,7,61.342,64.462,223848.0
2009-06-18 08:00:00,3,8,64.582,64.0945,325901.0
2009-06-18 09:00:00,3,9,68.002,63.6745,471535.0
2009-06-18 10:00:00,3,10,68.362,63.2995,600168.0
2009-06-18 11:00:00,3,11,68.722,62.969500000000004,713404.0
2009-06-18 12:00:00,3,12,69.082,62.68450000000001,737222.0
2009-06-18 13:00:00,3,13,67.642,62.407000000000004,766588.0
2009-06-18 14:00:00,3,14,66.382,62.1445,791921.0
2009-06-18 15:00:00,3,15,64.942,61.8895,762850.0
2009-06-18 16:00:00,3,16,62.962,61.6795,747688.0
2009-06-18 17:00:00,3,17,60.982,61.507000000000005,682627.0
2009-06-18 18:00:00,3,18,59.002,61.3795,586180.0
2009-06-18 19:00:00,3,19,58.282,61.252,459803.0
2009-06-18 20:00:00,3,20,57.742,61.124500000000005,349289.0
2009-06-18 21:00:00,3,21,57.022,60.99699999999999,334018.0
2009-06-18 22:00:00,3,22,56.662,60.9145,242192.0
2009-06-18 23:00:00,3,23,56.302,60.869499999999995,213625.0
2009-06-19 00:00:00,4,0,55.942,60.869499999999995,206822.0
2009-06-19 01:00:00,4,1,55.582,60.869499999999995,200488.0
2009-06-19 02:00:00,4,2,55.402,60.869499999999995,202051.0
2009-06-19 03:00:00,4,3,55.042,60.869499999999995,202216.0
2009-06-19 04:00:00,4,4,55.762,60.861999999999995,197369.0
2009-06-19 05:00:00,4,5,56.302,60.832,194367.0
